0.0,1.040381031269414
0.0483,1.0092989985693848
0.0966,1.010667396061269
0.1449,1.0091569308493844
0.1932,1.0106951871657752
0.24150000000000002,1.0150000000000001
0.2898,1.013580805794477
0.3381,1.018996590355577
0.3864,1.0198473282442748
0.43470000000000003,1.0203549060542798
0.48300000000000004,1.0208891269416176
0.5313,1.0211038961038963
0.5796,1.0210016155088852
0.6279,1.0212187159956476
0.6762,1.0221238938053097
0.7245,1.0217998882057013
0.7728,1.0220463538722442
0.8211,1.0220463538722442
0.8694000000000001,1.022159090909091
0.9177000000000001,1.022159090909091
0.9660000000000001,1.022159090909091
1.0143,1.0220463538722442
1.0626,1.0219224283305226
1.1109,1.0220463538722442
1.1592,1.0220463538722442
1.2075,1.0220463538722442
1.2558,1.0220463538722442
1.3041,1.0220463538722442
1.3524,1.0220463538722442
1.4007,1.0220463538722442
1.449,1.0220463538722442
1.4973,1.0220463538722442
1.5456,1.0220463538722442
1.5939,1.022159090909091
1.6422,1.022159090909091
1.6905000000000001,1.022159090909091
1.7388000000000001,1.022159090909091
1.7871000000000001,1.022159090909091
1.8354000000000001,1.022159090909091
1.8837000000000002,1.022159090909091
1.9320000000000002,1.022159090909091
1.9803000000000002,1.022159090909091
2.0286,1.022159090909091
2.0769,1.022159090909091
2.1252,1.022159090909091
2.1735,1.022159090909091
2.2218,1.022159090909091
2.2701000000000002,1.022159090909091
2.3184,1.022159090909091
2.3667000000000002,1.022159090909091
2.415,1.022159090909091
2.4633000000000003,1.022159090909091
2.5116,1.022159090909091
2.5599000000000003,1.022159090909091
2.6082,1.022159090909091
2.6565000000000003,1.022159090909091
2.7048,1.022159090909091
2.7531000000000003,1.0220463538722442
2.8014,1.0219224283305226
2.8497000000000003,1.0219224283305226
2.898,1.0219224283305226
2.9463000000000004,1.0222857142857145
2.9946,1.0224137931034483
3.0429000000000004,1.0224137931034483
3.0912,1.0224137931034483
3.1395,1.0222857142857145
3.1878,1.0222857142857145
3.2361,1.022159090909091
3.2844,1.022159090909091
3.3327,1.0222857142857145
3.3810000000000002,1.0222857142857145
3.4293,1.0222857142857145
3.4776000000000002,1.0222857142857145
3.5259,1.022159090909091
3.5742000000000003,1.022159090909091
3.6225,1.022159090909091
3.6708000000000003,1.022159090909091
3.7191,1.0224137931034483
3.7674000000000003,1.0222857142857145
3.8157,1.0219224283305226
3.8640000000000003,1.0219224283305226
3.9123,1.0219224283305226
3.9606000000000003,1.0220463538722442
4.008900000000001,1.0220463538722442
4.0572,1.0220463538722442
4.1055,1.0220463538722442
4.1538,1.0220463538722442
4.202100000000001,1.0220463538722442
4.2504,1.0220463538722442
4.2987,1.0220463538722442
4.347,1.0220463538722442
4.395300000000001,1.0220463538722442
4.4436,1.0220463538722442
4.4919,1.0273896031302403
4.5402000000000005,1.0169587337478803
4.588500000000001,1.0220463538722442
4.6368,1.0220463538722442
4.6851,1.022159090909091
4.7334000000000005,1.022159090909091
4.7817,1.022159090909091
4.83,1.022159090909091
4.8783,1.022159090909091
4.9266000000000005,1.022159090909091
4.9749,1.022159090909091
5.0232,1.022159090909091
5.0715,1.022159090909091
5.119800000000001,1.022159090909091
5.1681,1.022159090909091
5.2164,1.022159090909091
5.2647,1.022159090909091
5.313000000000001,1.022159090909091
5.3613,1.022159090909091
5.4096,1.022159090909091
5.4579,1.022159090909091
5.506200000000001,1.022159090909091
5.5545,1.022159090909091
5.6028,1.022159090909091
5.6511000000000005,1.022159090909091
5.699400000000001,1.022159090909091
5.7477,1.022159090909091
5.796,1.022159090909091
5.8443000000000005,1.022159090909091
5.892600000000001,1.022159090909091
5.9409,1.022159090909091
5.9892,1.022159090909091
6.0375000000000005,1.022159090909091
6.085800000000001,1.022159090909091
6.1341,1.022159090909091
6.1824,1.022159090909091
6.230700000000001,1.022159090909091
6.279,1.022159090909091
6.3273,1.022159090909091
6.3756,1.022159090909091
6.423900000000001,1.022159090909091
6.4722,1.022159090909091
6.5205,1.022159090909091
6.5688,1.0220463538722442
6.617100000000001,1.0222857142857145
6.6654,1.0222857142857145
6.7137,1.0222857142857145
6.7620000000000005,1.0222857142857145
6.810300000000001,1.022159090909091
6.8586,1.022159090909091
6.9069,1.0165714285714287
6.9552000000000005,1.022159090909091
7.003500000000001,1.022159090909091
7.0518,1.0220463538722442
7.1001,1.022159090909091
7.1484000000000005,1.022159090909091
7.196700000000001,1.022159090909091
7.245,1.022159090909091
7.2933,1.022159090909091
7.341600000000001,1.022159090909091
7.389900000000001,1.022159090909091
7.4382,1.022159090909091
7.4865,1.022159090909091
7.534800000000001,1.022159090909091
7.583100000000001,1.0220463538722442
7.6314,1.0220463538722442
7.6797,1.022159090909091
7.728000000000001,1.022159090909091
7.7763,1.0276992651215375
7.8246,1.0219224283305226
7.8729000000000005,1.0220463538722442
7.921200000000001,1.0220463538722442
7.9695,1.0220463538722442
8.017800000000001,1.0220463538722442
8.0661,1.0220463538722442
8.1144,1.0220463538722442
8.162700000000001,1.0169587337478803
8.211,1.0220463538722442
8.2593,1.0220463538722442
8.3076,1.0220463538722442
8.3559,1.0220463538722442
8.404200000000001,1.0220463538722442
8.4525,1.0220463538722442
8.5008,1.0220463538722442
8.549100000000001,1.0220463538722442
8.5974,1.0220463538722442
8.6457,1.0220463538722442
8.694,1.0220463538722442
8.7423,1.0220463538722442
8.790600000000001,1.0220463538722442
8.8389,1.0220463538722442
8.8872,1.0220463538722442
8.935500000000001,1.0220463538722442
8.9838,1.0220463538722442
9.0321,1.0220463538722442
9.080400000000001,1.0220463538722442
9.1287,1.0220463538722442
9.177000000000001,1.0220463538722442
9.2253,1.0220463538722442
9.2736,1.0169587337478803
9.321900000000001,1.0220463538722442
9.3702,1.0220463538722442
9.4185,1.0220463538722442
9.466800000000001,1.0220463538722442
9.5151,1.0220463538722442
9.5634,1.0220463538722442
9.6117,1.0220463538722442
9.66,1.0220463538722442
9.708300000000001,1.0220463538722442
9.7566,1.0220463538722442
9.8049,1.0220463538722442
9.853200000000001,1.0220463538722442
9.9015,1.0220463538722442
9.9498,1.0220463538722442
9.9981,1.0220463538722442
